breed,width,height
Irish water spaniel,138,219
Irish water spaniel,350,446
Irish water spaniel,500,411
Irish water spaniel,225,256
Irish water spaniel,500,703
Irish water spaniel,300,242
Irish water spaniel,800,600
Irish water spaniel,448,317
Irish water spaniel,560,448
Irish water spaniel,270,400
Irish water spaniel,500,375
Irish water spaniel,500,375
Irish water spaniel,300,225
Irish water spaniel,400,286
Irish water spaniel,143,157
Irish water spaniel,140,253
Irish water spaniel,210,210
Irish water spaniel,220,220
Irish water spaniel,385,339
Irish water spaniel,375,500
Irish water spaniel,240,200
Irish water spaniel,200,300
Irish water spaniel,444,596
Irish water spaniel,500,333
Irish water spaniel,310,275
Irish water spaniel,170,170
Irish water spaniel,160,170
Irish water spaniel,375,500
Irish water spaniel,500,375
Irish water spaniel,2740,1732
Irish water spaniel,500,375
Irish water spaniel,500,375
Irish water spaniel,500,333
Irish water spaniel,375,500
Irish water spaniel,289,200
Irish water spaniel,222,299
Irish water spaniel,500,375
Irish water spaniel,357,500
Irish water spaniel,215,215
Irish water spaniel,340,468
Irish water spaniel,500,375
Irish water spaniel,288,320
Irish water spaniel,220,241
Irish water spaniel,250,197
Irish water spaniel,500,375
Irish water spaniel,143,204
Irish water spaniel,300,225
Irish water spaniel,640,428
Irish water spaniel,250,189
Irish water spaniel,300,212
Irish water spaniel,270,360
Irish water spaniel,500,375
Irish water spaniel,247,336
Irish water spaniel,331,500
Irish water spaniel,213,189
Irish water spaniel,500,375
Irish water spaniel,129,164
Irish water spaniel,300,271
Irish water spaniel,466,300
Irish water spaniel,400,507
Irish water spaniel,221,248
Irish water spaniel,300,300
Irish water spaniel,450,723
Irish water spaniel,640,480
Irish water spaniel,432,492
Irish water spaniel,394,295
Irish water spaniel,387,500
Irish water spaniel,190,158
Irish water spaniel,500,375
Irish water spaniel,170,240
Irish water spaniel,500,375
Irish water spaniel,400,300
Irish water spaniel,284,404
Irish water spaniel,600,800
Irish water spaniel,230,318
Irish water spaniel,600,800
Irish water spaniel,340,490
Irish water spaniel,400,330
Irish water spaniel,300,238
Irish water spaniel,458,500
Irish water spaniel,800,600
Irish water spaniel,500,375
Irish water spaniel,470,500
Irish water spaniel,200,150
Irish water spaniel,500,334
kuvasz,500,375
kuvasz,500,375
kuvasz,500,375
kuvasz,500,375
kuvasz,500,375
kuvasz,500,375
kuvasz,375,500
kuvasz,500,325
kuvasz,500,375
kuvasz,500,325
kuvasz,500,375
kuvasz,500,375
kuvasz,500,375
kuvasz,446,490
kuvasz,500,375
kuvasz,500,430
kuvasz,450,338
kuvasz,200,192
kuvasz,500,375
kuvasz,368,413
kuvasz,325,159
kuvasz,325,500
kuvasz,375,500
kuvasz,332,500
kuvasz,500,375
kuvasz,500,325
kuvasz,297,250
kuvasz,375,500
kuvasz,500,375
kuvasz,426,328
kuvasz,500,375
kuvasz,220,152
kuvasz,500,314
kuvasz,500,375
kuvasz,471,500
kuvasz,500,325
kuvasz,500,375
kuvasz,500,365
kuvasz,200,131
kuvasz,238,191
kuvasz,375,500
kuvasz,500,375
kuvasz,500,325
kuvasz,375,500
kuvasz,332,500
kuvasz,340,178
kuvasz,295,243
kuvasz,500,325
kuvasz,500,375
kuvasz,495,500
kuvasz,243,220
kuvasz,500,375
kuvasz,500,325
kuvasz,500,375
kuvasz,278,250
kuvasz,500,374
kuvasz,500,424
kuvasz,500,375
kuvasz,800,657
kuvasz,500,375
kuvasz,500,400
kuvasz,500,417
kuvasz,375,500
kuvasz,500,319
kuvasz,500,375
kuvasz,296,500
kuvasz,500,375
kuvasz,500,375
kuvasz,500,375
kuvasz,500,476
kuvasz,400,288
kuvasz,240,181
kuvasz,400,300
kuvasz,500,375
kuvasz,722,480
kuvasz,500,319
kuvasz,500,319
kuvasz,576,432
kuvasz,500,319
kuvasz,354,500
kuvasz,500,375
kuvasz,400,500
kuvasz,375,500
kuvasz,351,243
kuvasz,325,500
kuvasz,1285,1003
kuvasz,375,500
kuvasz,313,324
kuvasz,360,480
kuvasz,500,375
kuvasz,361,500
kuvasz,581,425
kuvasz,200,191
kuvasz,500,400
kuvasz,322,500
kuvasz,500,375
kuvasz,500,375
kuvasz,500,314
kuvasz,500,375
kuvasz,430,500
kuvasz,375,500
kuvasz,333,500
kuvasz,500,325
kuvasz,500,319
kuvasz,216,162
kuvasz,500,417
kuvasz,200,156
kuvasz,200,200
kuvasz,220,216
kuvasz,252,184
kuvasz,400,300
kuvasz,428,451
kuvasz,500,353
kuvasz,510,369
kuvasz,183,150
kuvasz,500,394
kuvasz,400,300
kuvasz,500,443
kuvasz,425,302
kuvasz,400,300
kuvasz,359,480
kuvasz,322,500
kuvasz,412,275
kuvasz,250,242
kuvasz,400,338
kuvasz,500,325
kuvasz,500,375
kuvasz,325,500
kuvasz,537,808
kuvasz,233,164
kuvasz,537,808
kuvasz,300,213
kuvasz,495,367
kuvasz,375,500
kuvasz,808,537
kuvasz,310,271
kuvasz,250,185
kuvasz,500,375
kuvasz,452,500
kuvasz,400,300
kuvasz,500,325
kuvasz,500,325
kuvasz,500,333
kuvasz,500,375
kuvasz,500,375
kuvasz,500,351
kuvasz,323,500
kuvasz,375,500
kuvasz,800,514
kuvasz,500,375
schipperke,500,375
schipperke,500,375
schipperke,500,350
schipperke,500,375
schipperke,375,500
schipperke,500,444
schipperke,500,375
schipperke,375,500
schipperke,500,333
schipperke,375,294
schipperke,333,500
schipperke,500,375
schipperke,271,370
schipperke,500,333
schipperke,2048,1536
schipperke,500,375
schipperke,500,375
schipperke,1284,1926
schipperke,375,500
schipperke,500,281
schipperke,500,375
schipperke,500,333
schipperke,500,375
schipperke,500,375
schipperke,500,375
schipperke,234,267
schipperke,469,500
schipperke,375,500
schipperke,500,375
schipperke,350,350
schipperke,250,187
schipperke,500,375
schipperke,240,236
schipperke,400,387
schipperke,500,375
schipperke,500,333
schipperke,500,358
schipperke,357,500
schipperke,500,333
schipperke,500,375
schipperke,500,375
schipperke,300,278
schipperke,357,500
schipperke,200,150
schipperke,500,375
schipperke,375,500
schipperke,500,333
schipperke,500,499
schipperke,500,375
schipperke,333,500
schipperke,225,300
schipperke,375,500
schipperke,375,500
schipperke,375,500
schipperke,333,500
schipperke,375,500
schipperke,500,333
schipperke,500,375
schipperke,374,500
schipperke,500,376
schipperke,500,375
schipperke,500,375
schipperke,500,333
schipperke,500,375
schipperke,500,375
schipperke,500,333
schipperke,500,333
schipperke,500,375
schipperke,500,375
schipperke,500,375
schipperke,500,375
schipperke,500,374
schipperke,334,500
schipperke,500,375
schipperke,314,500
schipperke,500,375
schipperke,375,500
schipperke,500,375
schipperke,500,341
schipperke,500,333
schipperke,408,500
schipperke,500,375
schipperke,400,500
schipperke,500,333
schipperke,500,375
schipperke,500,375
schipperke,333,500
schipperke,500,375
schipperke,500,333
schipperke,500,335
schipperke,500,375
schipperke,250,231
schipperke,500,333
schipperke,500,466
schipperke,150,226
schipperke,500,333
schipperke,500,375
schipperke,500,375
schipperke,500,375
schipperke,333,500
schipperke,300,299
schipperke,500,375
schipperke,500,375
schipperke,333,500
schipperke,500,333
schipperke,500,375
schipperke,500,333
schipperke,500,357
schipperke,500,375
schipperke,333,500
schipperke,333,500
schipperke,500,375
schipperke,500,375
schipperke,500,375
schipperke,500,375
schipperke,440,330
schipperke,375,500
schipperke,333,500
schipperke,500,375
schipperke,375,500
schipperke,500,246
schipperke,500,332
schipperke,333,500
schipperke,500,333
schipperke,375,500
schipperke,355,500
schipperke,217,240
schipperke,333,500
schipperke,500,333
schipperke,500,375
schipperke,500,375
schipperke,500,375
schipperke,375,500
schipperke,500,481
schipperke,400,302
schipperke,500,377
schipperke,336,500
schipperke,333,500
schipperke,500,375
schipperke,500,375
schipperke,500,375
schipperke,500,346
schipperke,455,521
schipperke,500,333
schipperke,500,369
schipperke,500,334
schipperke,500,333
schipperke,180,266
schipperke,500,375
schipperke,358,500
schipperke,334,500
schipperke,394,295
schipperke,375,500
schipperke,500,375
groenendael,500,375
groenendael,300,451
groenendael,288,440
groenendael,244,400
groenendael,640,598
groenendael,500,333
groenendael,279,450
groenendael,210,300
groenendael,131,201
groenendael,166,240
groenendael,427,449
groenendael,249,364
groenendael,158,240
groenendael,455,521
groenendael,324,500
groenendael,400,500
groenendael,800,600
groenendael,517,380
groenendael,375,500
groenendael,451,305
groenendael,400,300
groenendael,500,407
groenendael,500,463
groenendael,300,375
groenendael,434,545
groenendael,500,336
groenendael,500,375
groenendael,375,500
groenendael,503,337
groenendael,226,290
groenendael,500,500
groenendael,333,500
groenendael,180,270
groenendael,336,500
groenendael,500,375
groenendael,340,223
groenendael,480,325
groenendael,300,201
groenendael,300,447
groenendael,500,344
groenendael,357,500
groenendael,500,437
groenendael,500,333
groenendael,313,300
groenendael,480,413
groenendael,500,333
groenendael,400,449
groenendael,500,383
groenendael,413,500
groenendael,500,321
groenendael,500,375
groenendael,323,500
groenendael,333,500
groenendael,458,500
groenendael,500,375
groenendael,310,500
groenendael,357,500
groenendael,500,429
groenendael,500,441
groenendael,500,333
groenendael,500,355
groenendael,500,375
groenendael,300,447
groenendael,500,338
groenendael,500,375
groenendael,432,500
groenendael,375,500
groenendael,322,500
groenendael,500,333
groenendael,375,500
groenendael,500,333
groenendael,500,500
groenendael,375,500
groenendael,375,500
groenendael,500,375
groenendael,500,375
groenendael,334,500
groenendael,500,400
groenendael,350,249
groenendael,336,500
groenendael,390,500
groenendael,500,375
groenendael,386,580
groenendael,393,500
groenendael,250,366
groenendael,323,500
groenendael,375,500
groenendael,225,300
groenendael,361,500
groenendael,758,503
groenendael,397,500
groenendael,375,500
groenendael,500,333
groenendael,333,500
groenendael,500,333
groenendael,336,500
groenendael,500,359
groenendael,314,235
groenendael,500,332
groenendael,500,333
groenendael,333,500
groenendael,500,415
groenendael,500,400
groenendael,375,500
groenendael,500,368
groenendael,500,375
groenendael,497,500
groenendael,353,500
groenendael,357,500
groenendael,357,500
groenendael,370,500
groenendael,368,500
groenendael,500,500
groenendael,500,333
groenendael,395,500
groenendael,500,333
groenendael,500,375
groenendael,500,375
groenendael,500,375
groenendael,500,375
groenendael,425,319
groenendael,500,357
groenendael,500,375
groenendael,500,333
groenendael,500,333
groenendael,500,333
groenendael,333,500
groenendael,336,500
groenendael,500,375
groenendael,500,334
groenendael,500,334
groenendael,446,500
groenendael,500,323
groenendael,190,290
groenendael,375,500
groenendael,375,500
groenendael,500,375
groenendael,500,375
groenendael,500,361
groenendael,500,375
groenendael,375,500
groenendael,357,500
groenendael,500,333
groenendael,357,500
groenendael,341,500
groenendael,500,333
groenendael,500,368
groenendael,166,220
groenendael,240,165
groenendael,352,500
malinois,500,332
malinois,500,332
malinois,447,500
malinois,500,375
malinois,434,500
malinois,500,340
malinois,500,332
malinois,330,500
malinois,500,375
malinois,500,375
malinois,500,430
malinois,332,500
malinois,500,375
malinois,256,192
malinois,414,600
malinois,500,375
malinois,2323,1555
malinois,375,500
malinois,500,332
malinois,150,224
malinois,500,325
malinois,500,333
malinois,393,500
malinois,500,375
malinois,355,500
malinois,500,375
malinois,500,375
malinois,300,281
malinois,200,200
malinois,365,325
malinois,500,375
malinois,500,332
malinois,670,590
malinois,450,600
malinois,500,333
malinois,333,500
malinois,500,333
malinois,500,478
malinois,340,400
malinois,371,243
malinois,375,500
malinois,375,500
malinois,400,300
malinois,500,375
malinois,500,375
malinois,395,500
malinois,500,332
malinois,500,333
malinois,500,333
malinois,200,244
malinois,420,500
malinois,500,333
malinois,375,500
malinois,500,357
malinois,500,375
malinois,265,323
malinois,500,375
malinois,500,333
malinois,400,300
malinois,500,333
malinois,500,297
malinois,500,333
malinois,500,325
malinois,500,458
malinois,500,332
malinois,415,500
malinois,500,333
malinois,500,375
malinois,500,376
malinois,480,360
malinois,375,500
malinois,308,410
malinois,500,332
malinois,375,500
malinois,375,500
malinois,375,500
malinois,500,333
malinois,500,331
malinois,500,375
malinois,500,262
malinois,500,333
malinois,500,375
malinois,337,500
malinois,500,375
malinois,500,375
malinois,500,375
malinois,500,333
malinois,500,333
malinois,500,375
malinois,500,376
malinois,500,333
malinois,500,456
malinois,500,375
malinois,400,300
malinois,415,500
malinois,500,375
malinois,500,375
malinois,489,500
malinois,332,500
malinois,500,332
malinois,500,333
malinois,500,333
malinois,375,500
malinois,333,500
malinois,332,500
malinois,500,332
malinois,500,375
malinois,500,375
malinois,500,375
malinois,600,540
malinois,320,240
malinois,500,375
malinois,500,324
malinois,500,333
malinois,334,500
malinois,500,375
malinois,500,375
malinois,375,500
malinois,500,260
malinois,500,333
malinois,500,375
malinois,500,332
malinois,500,375
malinois,375,500
malinois,500,332
malinois,500,374
malinois,480,360
malinois,500,375
malinois,404,498
malinois,500,375
malinois,261,319
malinois,360,306
malinois,400,500
malinois,333,500
malinois,500,375
malinois,332,500
malinois,500,400
malinois,375,500
malinois,500,375
malinois,500,333
malinois,500,375
malinois,500,375
malinois,500,332
malinois,500,333
malinois,500,333
malinois,500,375
malinois,500,375
malinois,324,500
malinois,288,192
malinois,500,332
briard,332,500
briard,500,375
briard,500,375
briard,300,225
briard,412,500
briard,200,364
briard,500,375
briard,500,333
briard,200,190
briard,500,375
briard,586,395
briard,190,261
briard,500,375
briard,365,500
briard,783,800
briard,240,180
briard,500,428
briard,300,239
briard,500,405
briard,200,172
briard,140,200
briard,500,333
briard,620,546
briard,190,200
briard,375,500
briard,350,275
briard,400,500
briard,206,189
briard,332,500
briard,500,332
briard,500,333
briard,500,330
briard,332,500
briard,500,332
briard,500,500
briard,500,333
briard,325,500
briard,500,375
briard,500,333
briard,409,500
briard,500,375
briard,500,482
briard,500,332
briard,500,333
briard,375,500
briard,500,333
briard,500,375
briard,500,484
briard,500,400
briard,500,375
briard,500,333
briard,223,259
briard,500,375
briard,500,332
briard,500,332
briard,500,375
briard,500,375
briard,534,800
briard,576,472
briard,453,500
briard,500,375
briard,500,375
briard,332,500
briard,500,332
briard,500,372
briard,500,332
briard,392,500
briard,500,375
briard,250,188
briard,268,500
briard,500,333
briard,328,309
briard,500,319
briard,365,290
briard,500,375
briard,220,290
briard,500,375
briard,375,500
briard,361,500
briard,500,377
briard,500,330
briard,329,500
briard,500,333
briard,500,333
briard,375,500
briard,500,332
briard,332,500
briard,500,375
briard,500,375
briard,500,332
briard,500,493
briard,500,384
briard,375,500
briard,500,333
briard,500,333
briard,332,500
briard,333,500
briard,500,374
briard,500,333
briard,500,368
briard,500,333
briard,325,500
briard,332,500
briard,500,325
briard,500,332
briard,500,375
briard,500,375
briard,375,500
briard,324,500
briard,500,375
briard,300,225
briard,308,410
briard,500,333
briard,500,398
briard,352,500
briard,333,500
briard,500,375
briard,288,352
briard,500,333
briard,500,375
briard,500,333
briard,500,373
briard,500,375
briard,500,375
briard,500,332
briard,324,500
briard,500,333
briard,363,500
briard,500,480
briard,368,342
briard,500,393
briard,500,375
briard,334,500
briard,500,333
briard,258,350
briard,333,500
briard,332,500
briard,918,714
briard,618,525
briard,500,375
briard,500,333
briard,400,500
briard,300,275
briard,500,450
briard,500,375
briard,500,333
briard,500,400
briard,500,332
briard,500,375
briard,500,375
briard,379,500
briard,567,377
kelpie,200,200
kelpie,500,375
kelpie,500,375
kelpie,375,500
kelpie,500,375
kelpie,500,375
kelpie,500,375
kelpie,500,404
kelpie,500,375
kelpie,333,500
kelpie,500,375
kelpie,500,375
kelpie,500,376
kelpie,500,378
kelpie,332,500
kelpie,600,420
kelpie,500,316
kelpie,325,500
kelpie,500,375
kelpie,332,500
kelpie,500,398
kelpie,500,375
kelpie,500,333
kelpie,500,375
kelpie,500,375
kelpie,500,375
kelpie,500,333
kelpie,500,375
kelpie,500,375
kelpie,332,500
kelpie,500,333
kelpie,500,375
kelpie,349,500
kelpie,300,334
kelpie,500,375
kelpie,500,375
kelpie,407,500
kelpie,500,332
kelpie,500,375
kelpie,500,333
kelpie,234,350
kelpie,375,500
